date,temp,dewp
19960125T10,29.39404398600262,12.50895182291669
19960125T11,29.109620157877625,12.328404744466166
19960125T12,28.285689290364605,12.724896240234399
19960125T13,26.51830851236981,13.349350992838563
19960125T14,25.300403849283875,13.312903849283876
19960125T15,24.612928263346372,12.918447875976586
19960125T16,23.97379557291669,12.517386881510438
19960125T17,23.28577067057294,12.286900838216166
19960125T18,22.58594055175783,12.216202799479186
19960125T19,21.940193684895853,12.467456054687522
19960125T20,21.27350870768231,12.717803955078146
19960125T21,20.670604451497418,12.868775431315125
19960125T22,20.203499348958353,12.865312703450543
19960125T23,19.769167073567733,12.601558430989606
19960126T00,19.333568318684918,12.102611287434918
19960126T01,18.935730997721375,11.664401245117208
19960126T02,18.579913330078142,11.311608886718771
19960126T03,19.752091471354188,11.107381184895855
19960126T04,22.37547505696617,10.568414306640648
19960126T05,24.93924458821617,10.231717936197938
19960126T06,26.934824625651064,9.740368652343772
19960126T07,27.862481689453144,10.71178181966148
19960126T08,28.510380045572937,10.929021199544291
19960126T09,28.774568684895854,11.090000406901062
19960126T10,28.760639444986996,11.201627604166688
19960126T11,28.491488647460958,10.990587361653668
19960126T12,27.672837320963563,11.150407918294293
19960126T13,25.919765218098977,11.675935872395854
19960126T14,24.737517293294292,11.586282348632835
19960126T15,24.086827596028666,11.228795369466166
19960126T16,23.438959757487,11.032474772135437
19960126T17,22.72968037923179,11.057290649414085
19960126T18,21.96309509277346,11.206812540690127
19960126T19,21.29643249511721,11.367760213216167
19960126T20,20.493671671549503,11.883946736653668
19960126T21,19.902330525716167,12.167389933268252
19960126T22,19.539572143554707,12.27955017089846
19960126T23,19.268210856119815,12.079927571614606
19960127T00,18.963858032226586,11.554416910807314
19960127T01,18.63206278483075,11.064539591471377
19960127T02,18.31277262369794,10.71989949544273
19960127T03,19.462619018554708,10.60675048828127
19960127T04,22.013369750976583,10.303898111979187
19960127T05,24.63078613281252,10.278504435221377
19960127T06,26.813946533203147,10.25673522949221
19960127T07,27.750191243489603,11.124885050455749
19960127T08,28.454437255859393,11.50073954264325
19960127T09,28.822727457682316,11.572874959309916
