sigOBS,sigPRO,muS2S1,muEI1,muI1S2,muI2S2,betaOUT,rho,tau,bH,q0,b1,b2,b3,b4,b5,b6,delta,S1_0,E_0,I1_0,S2_0,I2_0,K_0,F_0,alpha,sample,loglik,loglik.se,flag
0.18840613407710363,0.17562290483259435,0.6383320709382054,105.83137516270584,8.321427745826258,5.290503724619241,4.3042789332949045e-5,0.02147553830079635,0.07921621343436606,-0.3802358436787423,0.9980949292230348,-2.403938841686267,0.32770895332017813,-1.436011363150958,4.375359387617588,0.090930308260694,0.5943696342239602,0.02,0.1094274178430694,7.340282704442189e-5,0.1176596855392494,0.7319981399624835,0.04084135382815327,0.1947910668034934,0.15411678505585055,0.7648319798,11,-890.6647045359578,0.12947152653673316,1
0.24952266846855473,0.2588792603155059,1.137674554888402,40.65646028025738,2.6063751604461833,38.1173913619917,2.480256275517896e-5,0.01662808255076617,0.1293547225373311,-1.1861591830999276,0.9990169782150848,-2.367197886186779,-1.7764353388717689,-2.8935151244489865,4.399333133540931,0.00164973061984292,-2.2590965484724546,0.02,0.07660309071406574,1.8236105319577295e-4,0.2953508888043323,0.5955952557992105,0.03226840362919554,0.12220766200075368,0.19653611904174653,0.7652470737292929,12,-893.4063391201888,0.232288726337076,1
0.23142615391485985,0.22534568442257089,4.527473986597718,39.931768918941955,2.7234668486303217,2.554127054666376,0.00226280292338529,0.00678046926296225,0.10307800897707688,-2.6628102575040673,0.4462987871799148,-2.489118771405965,-1.9668434999200992,-1.9335993732934735,4.296435758743659,0.6647642795082609,-1.3557739251846035,0.02,0.17328340268529088,4.529559117842413e-4,0.11278350339426196,0.6319363983181105,0.08154373969055247,0.12977774809649598,0.317783101918612,0.7652470737292929,13,-894.5404549653636,0.19505227855376964,1
0.17673761210972383,0.16746904753070993,0.7094915033843731,17.33131695183791,6.319641256172199,5.098511749494137,1.3609709083446658e-5,0.03308992263544698,0.01261041817600909,-0.19729676811339364,0.9944735035385124,-1.6866766939954123,-0.7020678903175649,-1.5919044395538775,3.050471839085677,0.9079456116693508,-0.5116638554714769,0.02,0.04728822246478814,3.674896831279724e-4,0.1452423802350316,0.7437451965319515,0.06335671108510069,0.16266885307834775,0.20009192753156788,0.7648319798,14,-892.8658243058227,0.1977874764639003,1
0.2810228244300261,0.20061168482528263,6.288039037331543,118.58445088966214,2.2882461859092795,1.542430574099887,0.0012464259634364,0.00925061860161748,0.1233142060357681,-2.193175367407804,0.9663510976459404,-4.866669404300069,-0.6417706289685075,-3.398497920381029,4.552496865086867,-0.5564567875594353,-0.20512497987202707,0.02,0.18864140391310813,3.019893473229367e-4,0.08688978403005683,0.6110411668106999,0.11312565589881214,0.0784398406537699,0.11660159911286772,0.7648319798,15,-893.312922003564,0.13862935133081003,1
0.17298070457333897,0.1821687671294175,1.0112315323935757,18.69851459857783,4.103344146279754,1.9132875862622631,7.992806945532381e-5,0.07607327492693641,0.02875537533486931,-2.041220642761739,0.9450557431203364,-2.554016649699055,-1.3606541284920746,-3.568551178130607,4.144709157548194,-0.4063184447234828,-0.5759182118733267,0.02,0.07664623453500503,2.0550314875230895e-4,0.03082268298088061,0.8617603056646996,0.03056527367066228,0.08527961324423705,0.07824833527378297,0.7652470737292929,16,-893.4144513106835,0.31920144632997993,1
0.28350974566081905,0.1939091337947441,36.885664324898336,9.942987505045444,3.428642068702586,0.7186383777729027,8.357303151144297e-4,0.0186103843573556,0.02029341120983465,-1.9491612214627936,0.9924867048819964,-6.534049708749055,-0.13866261021157855,-3.437206693141101,4.24931767441333,-0.03922240811711298,0.300525908518357,0.02,0.13042840875289097,2.919833677103787e-4,0.03302900692479878,0.8207608819866367,0.0154897189679631,0.2837985365852131,0.17015255866504134,0.7648319798,17,-894.2587911844367,0.11476353375321356,1
0.1837414235655867,0.17631268741960876,5.361309517942608,34.047709984440814,3.632627810886605,14.236177285570449,2.623574229535486e-4,0.0097053001018122809,0.05445728014041681,-0.3217144271495174,0.8544029229525647,-2.0655370084654625,-1.1386071388608714,-2.796305434633561,3.8624389886044654,0.2459953563040648,0.12621020515475095,0.02,0.35417986997271084,2.5197630087468443e-4,0.1827417011569808,0.42617521281074766,0.0366512397586861,0.10897462946194104,0.09588625197598692,0.7652470737292929,18,-890.9527333611849,0.26045750926144823,1
0.2755679634929306,0.21393367953415257,33.52084591741383,9.958505321910351,3.412189159449058,2.601347882890316,4.957341582035632e-4,0.00862157165477692,0.03507522045008365,-1.571610830927788,0.13946175188140272,-4.672994351979519,-0.13393430461880773,-2.873379589587662,4.946863018638847,0.5856163081571463,-0.7240604514389591,0.02,0.2097195505853784,3.0007787001560534e-4,0.13018292400565062,0.61454082860865,0.04525661893030544,0.13204403314760463,0.592429514605214,0.7648319798,19,-895.1930042589529,0.17951775233422984,1
0.08691133326711425,0.16547468253799047,25.30544904962381,21.578664025053907,4.302358625644538,3.700214838310989,2.773402463080427e-4,0.01481029455231186,0.00708064452169205,-1.6631745074060151,0.9832495373443222,-2.9010721293834503,0.2290727953321416,-3.563561813720605,4.526007947963938,-0.01064599579897042,1.204672966922765,0.02,0.05205375475239741,5.87762275314202e-4,0.1562386614049463,0.7521376233003724,0.03898219826696963,0.13570435532541686,0.18732130499017133,0.7652470737292929,20,-895.373160241544,0.20935826131123889,1
