sigOBS,sigPRO,muS2S1,muEI1,muI1S2,muI2S2,betaOUT,rho,tau,q0,b1,b2,b3,b4,b5,b6,delta,S1_0,E_0,I1_0,S2_0,I2_0,K_0,F_0,alpha,sample,loglik,loglik.se,flag
0.2554028539382652,0.1884910084291069,0.22014042173972304,12.53205408200263,1.9412130909791832,0.02276744697640663,3.739442319986652e-6,0.04324680361971942,0.1231871729100526,0.909104720572229,-3.1718000892164704,-1.227149696664822,-1.2443484280574426,4.811413817964042,-2.150606706293367,-1.77987932996197,0.02,0.3225258212199933,0.00345460350871643,0.02514013464362039,0.20186065838089887,0.4470187822467712,0.1385646312263887,0.01896015,2.4163388645181896,11,-1273.823572208353,0.20058602310149293,1
0.20340139388548553,0.17608958340425218,1.0823795306597377,14.721404833377033,10.858377246490734,0.6097231096255894,3.589552900918422e-5,0.01954237191086594,0.05673731070294778,0.7235278527512952,-4.047025477031611,-0.25243031532802174,-2.1489451863499505,3.95493571419971,-0.7122978318104523,0.01505550175943845,0.02,0.5421212617140653,0.00573381034437261,0.03577339879412683,0.2872783192745153,0.12909320987292003,0.24383417057564905,0.01896015,0.6902766354210264,12,-1281.8419581286798,0.5265928717756589,1
0.198171840794825,0.16199124420609953,14.42427467015195,13.469662409306158,24.13841101704896,0.08217751849225058,2.8684236410102796e-4,0.00575379918646521,0.07933956600157646,0.9968509888650828,-2.2316592258545995,-1.2562084625245782,-0.5594213840030083,3.6728431203760414,0.8152862220632535,-0.6990090656456045,0.02,0.4807293051648004,0.02480715677535088,0.04502833065490585,0.17435716649234054,0.2750780409126023,0.1041834693012096,0.01896015,1.0933796593667162,13,-1275.599541497976,0.3310143755096653,1
0.00124332689521802,0.23312750809189944,1.1443095472086058,75.04318264692563,14.73955263707921,3.24996418478812,0.00102318646463044,0.0110925824212861,0.07492277337636823,0.9993943833470968,-1.9777437177349069,2.081078790264388,-0.06832929101935574,5.6445592067310315,1.2688357376265589,1.368853504409724,0.02,0.7450947832584005,0.00148107857112393,0.00646050585936022,0.1696564177831628,0.07730721452795243,0.3676821046478777,0.01896015,0.8879301488894353,14,-1299.320354825859,0.7295502214653099,1
0.18808705459885036,0.1989761024510406,1.8416870906885825,28.35273086657013,264.09642533020445,0.39469894114852566,4.427922237052753e-5,0.01094423491243249,0.10080652838154458,0.2230242917017926,-2.4655090580926244,-1.0113546042611945,-0.8656755445631582,3.1053673333255634,1.0299388440891402,-0.6567323544024968,0.02,0.544788972209677,0.00950420234274154,0.00712266055222818,0.21118051833884863,0.22740364655650455,0.2777130467724168,0.01896015,0.5708666004076021,15,-1277.7260591732595,0.19256622500359585,1
0.1144306049324317,0.1648503596785948,0.07409188358506244,74.20832360771522,16.944236391684537,1.15886900009484,4.6386225098439066e-4,0.01796776299054611,0.06831071151961972,0.9995177831974644,-2.003422862711043,-1.13541626729974,-1.7053760763990915,3.2970811610554853,0.9588410216621016,0.3300464243916303,0.02,0.6814665013690476,0.00204793688250362,0.0200532982151685,0.16251380881074176,0.1339184547225385,0.15996216345608882,0.01896015,0.9125298622776332,16,-1291.2610921092291,0.506141932769568,1
0.1477948968283358,0.1940481576946987,0.00684129003177711,58.0434662967943,4.326507311788684,12.77593786701933,0.00234362972560215,0.01287754326286831,0.11168661737915334,0.708874153844025,-2.190177683788083,-0.2588978009098382,-0.09894873616706176,4.494379565428559,1.0747529653479442,-0.13641939241907472,0.02,0.7725380130084136,0.00357203665129833,0.03326179295774818,0.11394109791371246,0.07668705946882745,0.19304440597376304,0.01896015,0.7177480989954096,17,-1271.7461418393432,1.3421814132721217,1
0.05179537201377671,0.1440575540500127,0.17494157733475402,107.4684201214644,224.93838368361207,5.247580214187486,6.962234862694164e-4,0.00894827324582927,0.0507998750349491,0.8848317415329919,-1.343417105078173,-0.6329125954698139,-0.49435993408094014,3.4682786287122136,1.3904893164150964,1.055883702853326,0.02,0.4347953012387209,0.00370613994548524,0.00751792553895639,0.21203171379904143,0.3419489194777961,0.26806637119238397,0.01896015,0.6815251346746691,18,-1294.1715396004972,0.600069264143956,1
0.27642594508184787,0.08282711832862635,4.834224761442421,43.612897394353475,98.78758353286048,3.5768097295634873,1.8272588242291117e-5,0.01848832112793553,0.01707307072949095,0.8933303160542962,-2.007895665868925,-1.8101508367951629,-1.75842678919376,1.5585281969148153,0.35589685080280736,0.4582077835682453,0.02,0.7780635888897875,0.00351259088144633,0.0100462772136451,0.11710392483389769,0.09127361818122354,0.24163323006194612,0.01896015,0.4213444866434826,19,-1411.1705843938398,1.0808166061586648,1
0.14666104200164806,0.1592374962939017,0.0149711429984774,123.29938825086884,1.3211640909102067,6.483796774092554,9.713808217117693e-4,0.01606151087132305,0.08254723074811282,0.9015522972207314,-0.7440865903352167,-0.20766943403379357,0.09792274224754856,4.537929588668042,2.2550533716586467,0.849601727020584,0.02,0.6844917613017574,6.408922051764943e-4,0.01027619028827598,0.15906286661576455,0.14552828958902556,0.1810165747990679,0.05949943636363637,1.2651249734475007,901,-1269.6256238930143,0.36157415790178993,1
